-fno-vectorize,-fopenmp,-DN=512,-O0,OMP_NUM_THREADS,Run_Iteration,Result
False,False,-DN=2000,-O3,8,4,1.555148
False,False,-DN=2000,-O3,9,4,1.545717
False,False,-DN=2000,-O3,10,4,1.411613
False,False,-DN=2000,-O3,11,4,1.499813
False,False,-DN=2000,-O3,12,4,1.576552
False,False,-DN=2000,-O3,13,4,1.55631
False,False,-DN=2000,-O3,14,4,1.542555
False,False,-DN=2000,-O3,15,4,1.381139
False,False,-DN=2000,-O3,16,4,1.556971
False,False,-DN=2048,-O0,1,4,10.786699
False,False,-DN=2048,-O0,2,4,10.795783
False,False,-DN=2048,-O0,3,4,10.755645
False,False,-DN=2048,-O0,4,4,10.829474
False,False,-DN=2048,-O0,5,4,10.740758
False,False,-DN=2048,-O0,6,4,10.882589
False,False,-DN=2048,-O0,7,4,10.824176
False,False,-DN=2048,-O0,8,4,10.838414
False,False,-DN=2048,-O0,9,4,10.740403
False,False,-DN=2048,-O0,10,4,10.855908
False,False,-DN=2048,-O0,11,4,10.912052
False,False,-DN=2048,-O0,12,4,10.76224
False,False,-DN=2048,-O0,13,4,10.859721
False,False,-DN=2048,-O0,14,4,10.79544
False,False,-DN=2048,-O0,15,4,10.783063
False,False,-DN=2048,-O0,16,4,10.833329
False,False,-DN=2048,-O2,1,4,1.809311
False,False,-DN=2048,-O2,2,4,2.000586
False,False,-DN=2048,-O2,3,4,1.946824
False,False,-DN=2048,-O2,4,4,1.988413
False,False,-DN=2048,-O2,5,4,1.919828
False,False,-DN=2048,-O2,6,4,1.98415
False,False,-DN=2048,-O2,7,4,1.856886
False,False,-DN=2048,-O2,8,4,1.957178
False,False,-DN=2048,-O2,9,4,1.988137
False,False,-DN=2048,-O2,10,4,1.984231
False,False,-DN=2048,-O2,11,4,1.966905
False,False,-DN=2048,-O2,12,4,1.751645
False,False,-DN=2048,-O2,13,4,1.862864
False,False,-DN=2048,-O2,14,4,1.873685
False,False,-DN=2048,-O2,15,4,1.87222
False,False,-DN=2048,-O2,16,4,1.995531
False,False,-DN=2048,-O3,1,4,1.95754
False,False,-DN=2048,-O3,2,4,2.004852
False,False,-DN=2048,-O3,3,4,1.980699
False,False,-DN=2048,-O3,4,4,2.033498
False,False,-DN=2048,-O3,5,4,1.842398
False,False,-DN=2048,-O3,6,4,2.061392
False,False,-DN=2048,-O3,7,4,1.95423
False,False,-DN=2048,-O3,8,4,2.043153
False,False,-DN=2048,-O3,9,4,1.996407
False,False,-DN=2048,-O3,10,4,1.854667
False,False,-DN=2048,-O3,11,4,1.98835
False,False,-DN=2048,-O3,12,4,1.876728
False,False,-DN=2048,-O3,13,4,1.926094
False,False,-DN=2048,-O3,14,4,1.859958
False,False,-DN=2048,-O3,15,4,1.755027
False,False,-DN=2048,-O3,16,4,1.911246
True,True,-DN=512,-O0,1,5,0.19871
True,True,-DN=512,-O0,2,5,0.102201
True,True,-DN=512,-O0,3,5,0.068633
True,True,-DN=512,-O0,4,5,0.051649
True,True,-DN=512,-O0,5,5,0.042471
True,True,-DN=512,-O0,6,5,0.035332
True,True,-DN=512,-O0,7,5,0.042118
True,True,-DN=512,-O0,8,5,0.030153
True,True,-DN=512,-O0,9,5,0.034644
True,True,-DN=512,-O0,10,5,0.02188
True,True,-DN=512,-O0,11,5,0.0197
True,True,-DN=512,-O0,12,5,0.018664
True,True,-DN=512,-O0,13,5,0.019999
True,True,-DN=512,-O0,14,5,0.023817
True,True,-DN=512,-O0,15,5,0.026512
True,True,-DN=512,-O0,16,5,0.034208
True,True,-DN=512,-O2,1,5,0.015685
True,True,-DN=512,-O2,2,5,0.00797
True,True,-DN=512,-O2,3,5,0.00525
True,True,-DN=512,-O2,4,5,0.003909
True,True,-DN=512,-O2,5,5,0.003098
True,True,-DN=512,-O2,6,5,0.003252
True,True,-DN=512,-O2,7,5,0.004468
True,True,-DN=512,-O2,8,5,0.005907
True,True,-DN=512,-O2,9,5,0.003705
True,True,-DN=512,-O2,10,5,0.002265
True,True,-DN=512,-O2,11,5,0.003226
True,True,-DN=512,-O2,12,5,0.005273
True,True,-DN=512,-O2,13,5,0.006745
True,True,-DN=512,-O2,14,5,0.002317
True,True,-DN=512,-O2,15,5,0.006413
True,True,-DN=512,-O2,16,5,0.003851
True,True,-DN=512,-O3,1,5,0.01566
True,True,-DN=512,-O3,2,5,0.007984
True,True,-DN=512,-O3,3,5,0.005364
True,True,-DN=512,-O3,4,5,0.003903
True,True,-DN=512,-O3,5,5,0.003095
True,True,-DN=512,-O3,6,5,0.002594
True,True,-DN=512,-O3,7,5,0.004569
True,True,-DN=512,-O3,8,5,0.00198
True,True,-DN=512,-O3,9,5,0.003759
True,True,-DN=512,-O3,10,5,0.005711
True,True,-DN=512,-O3,11,5,0.004641
True,True,-DN=512,-O3,12,5,0.003955
True,True,-DN=512,-O3,13,5,0.003556
True,True,-DN=512,-O3,14,5,0.003377
True,True,-DN=512,-O3,15,5,0.004144
True,True,-DN=512,-O3,16,5,0.001977
True,True,-DN=513,-O0,1,5,0.207739
True,True,-DN=513,-O0,2,5,0.104206
True,True,-DN=513,-O0,3,5,0.068442
True,True,-DN=513,-O0,4,5,0.052727
True,True,-DN=513,-O0,5,5,0.042434
True,True,-DN=513,-O0,6,5,0.038012
True,True,-DN=513,-O0,7,5,0.046541
True,True,-DN=513,-O0,8,5,0.029648
True,True,-DN=513,-O0,9,5,0.038613
True,True,-DN=513,-O0,10,5,0.037089
True,True,-DN=513,-O0,11,5,0.020409
True,True,-DN=513,-O0,12,5,0.03643
True,True,-DN=513,-O0,13,5,0.01951
True,True,-DN=513,-O0,14,5,0.020389
True,True,-DN=513,-O0,15,5,0.035628
True,True,-DN=513,-O0,16,5,0.024418
True,True,-DN=513,-O2,1,5,0.018638
True,True,-DN=513,-O2,2,5,0.009633
True,True,-DN=513,-O2,3,5,0.006268
True,True,-DN=513,-O2,4,5,0.004461
True,True,-DN=513,-O2,5,5,0.003777
True,True,-DN=513,-O2,6,5,0.005227
True,True,-DN=513,-O2,7,5,0.003851
True,True,-DN=513,-O2,8,5,0.003006
True,True,-DN=513,-O2,9,5,0.004072
True,True,-DN=513,-O2,10,5,0.003604
True,True,-DN=513,-O2,11,5,0.003291
True,True,-DN=513,-O2,12,5,0.003012
True,True,-DN=513,-O2,13,5,0.003109
True,True,-DN=513,-O2,14,5,0.003881
True,True,-DN=513,-O2,15,5,0.004389
True,True,-DN=513,-O2,16,5,0.003591
True,True,-DN=513,-O3,1,5,0.017616
True,True,-DN=513,-O3,2,5,0.00955
True,True,-DN=513,-O3,3,5,0.006411
True,True,-DN=513,-O3,4,5,0.004588
True,True,-DN=513,-O3,5,5,0.003648
True,True,-DN=513,-O3,6,5,0.00608
True,True,-DN=513,-O3,7,5,0.002593
True,True,-DN=513,-O3,8,5,0.002388
True,True,-DN=513,-O3,9,5,0.004028
True,True,-DN=513,-O3,10,5,0.005417
True,True,-DN=513,-O3,11,5,0.003226
True,True,-DN=513,-O3,12,5,0.003027
True,True,-DN=513,-O3,13,5,0.004556
True,True,-DN=513,-O3,14,5,0.003669
True,True,-DN=513,-O3,15,5,0.004949
True,True,-DN=513,-O3,16,5,0.004617
True,True,-DN=1000,-O0,1,5,1.503232
True,True,-DN=1000,-O0,2,5,0.748424
True,True,-DN=1000,-O0,3,5,0.507701
True,True,-DN=1000,-O0,4,5,0.380405
True,True,-DN=1000,-O0,5,5,0.309237
True,True,-DN=1000,-O0,6,5,0.257382
True,True,-DN=1000,-O0,7,5,0.222333
True,True,-DN=1000,-O0,8,5,0.199283
True,True,-DN=1000,-O0,9,5,0.180466
True,True,-DN=1000,-O0,10,5,0.167812
True,True,-DN=1000,-O0,11,5,0.152661
True,True,-DN=1000,-O0,12,5,0.140556
True,True,-DN=1000,-O0,13,5,0.139229
True,True,-DN=1000,-O0,14,5,0.117922
True,True,-DN=1000,-O0,15,5,0.137003
True,True,-DN=1000,-O0,16,5,0.171157
True,True,-DN=1000,-O2,1,5,0.118929
True,True,-DN=1000,-O2,2,5,0.058311
True,True,-DN=1000,-O2,3,5,0.040483
True,True,-DN=1000,-O2,4,5,0.030756
True,True,-DN=1000,-O2,5,5,0.040187
True,True,-DN=1000,-O2,6,5,0.029374
True,True,-DN=1000,-O2,7,5,0.017974
True,True,-DN=1000,-O2,8,5,0.022125
True,True,-DN=1000,-O2,9,5,0.017741
True,True,-DN=1000,-O2,10,5,0.028413
True,True,-DN=1000,-O2,11,5,0.012624
True,True,-DN=1000,-O2,12,5,0.017773
True,True,-DN=1000,-O2,13,5,0.01896
True,True,-DN=1000,-O2,14,5,0.018569
True,True,-DN=1000,-O2,15,5,0.010603
True,True,-DN=1000,-O2,16,5,0.020771
True,True,-DN=1000,-O3,1,5,0.115608
True,True,-DN=1000,-O3,2,5,0.059434
True,True,-DN=1000,-O3,3,5,0.040975
True,True,-DN=1000,-O3,4,5,0.029848
True,True,-DN=1000,-O3,5,5,0.026316
True,True,-DN=1000,-O3,6,5,0.022792
True,True,-DN=1000,-O3,7,5,0.017431
True,True,-DN=1000,-O3,8,5,0.017625
True,True,-DN=1000,-O3,9,5,0.026087
True,True,-DN=1000,-O3,10,5,0.023997
True,True,-DN=1000,-O3,11,5,0.021673
True,True,-DN=1000,-O3,12,5,0.030033
True,True,-DN=1000,-O3,13,5,0.018473
True,True,-DN=1000,-O3,14,5,0.028454
True,True,-DN=1000,-O3,15,5,0.017071
True,True,-DN=1000,-O3,16,5,0.024305
True,True,-DN=1024,-O0,1,5,1.613073
True,True,-DN=1024,-O0,2,5,0.806544
True,True,-DN=1024,-O0,3,5,0.549962
True,True,-DN=1024,-O0,4,5,0.411488
True,True,-DN=1024,-O0,5,5,0.332264
True,True,-DN=1024,-O0,6,5,0.285819
True,True,-DN=1024,-O0,7,5,0.2395
True,True,-DN=1024,-O0,8,5,0.222824
True,True,-DN=1024,-O0,9,5,0.198473
True,True,-DN=1024,-O0,10,5,0.182195
True,True,-DN=1024,-O0,11,5,0.166899
True,True,-DN=1024,-O0,12,5,0.160252
True,True,-DN=1024,-O0,13,5,0.182236
True,True,-DN=1024,-O0,14,5,0.171494
True,True,-DN=1024,-O0,15,5,0.174948
True,True,-DN=1024,-O0,16,5,0.182638
True,True,-DN=1024,-O2,1,5,0.122708
True,True,-DN=1024,-O2,2,5,0.063289
True,True,-DN=1024,-O2,3,5,0.042866
True,True,-DN=1024,-O2,4,5,0.032453
True,True,-DN=1024,-O2,5,5,0.029052
True,True,-DN=1024,-O2,6,5,0.025758
True,True,-DN=1024,-O2,7,5,0.023955
True,True,-DN=1024,-O2,8,5,0.021039
True,True,-DN=1024,-O2,9,5,0.015983
True,True,-DN=1024,-O2,10,5,0.014547
True,True,-DN=1024,-O2,11,5,0.024308
True,True,-DN=1024,-O2,12,5,0.021674
True,True,-DN=1024,-O2,13,5,0.021757
True,True,-DN=1024,-O2,14,5,0.01856
True,True,-DN=1024,-O2,15,5,0.023234
True,True,-DN=1024,-O2,16,5,0.026335
True,True,-DN=1024,-O3,1,5,0.12268
True,True,-DN=1024,-O3,2,5,0.061919
True,True,-DN=1024,-O3,3,5,0.043752
True,True,-DN=1024,-O3,4,5,0.032017
True,True,-DN=1024,-O3,5,5,0.025717
True,True,-DN=1024,-O3,6,5,0.02408
True,True,-DN=1024,-O3,7,5,0.019403
True,True,-DN=1024,-O3,8,5,0.017069
True,True,-DN=1024,-O3,9,5,0.018049
True,True,-DN=1024,-O3,10,5,0.025876
True,True,-DN=1024,-O3,11,5,0.012431
True,True,-DN=1024,-O3,12,5,0.02125
True,True,-DN=1024,-O3,13,5,0.031714
True,True,-DN=1024,-O3,14,5,0.02061
True,True,-DN=1024,-O3,15,5,0.023023
True,True,-DN=1024,-O3,16,5,0.020592
True,True,-DN=2000,-O0,1,5,12.186807
True,True,-DN=2000,-O0,2,5,6.082446
True,True,-DN=2000,-O0,3,5,4.158205
True,True,-DN=2000,-O0,4,5,3.156415
True,True,-DN=2000,-O0,5,5,2.511331
True,True,-DN=2000,-O0,6,5,2.105978
True,True,-DN=2000,-O0,7,5,1.81436
True,True,-DN=2000,-O0,8,5,1.604901
True,True,-DN=2000,-O0,9,5,1.453448
True,True,-DN=2000,-O0,10,5,1.335507
True,True,-DN=2000,-O0,11,5,1.21893
True,True,-DN=2000,-O0,12,5,1.127871
True,True,-DN=2000,-O0,13,5,1.049861
True,True,-DN=2000,-O0,14,5,0.970443
True,True,-DN=2000,-O0,15,5,0.912659
True,True,-DN=2000,-O0,16,5,0.874934
True,True,-DN=2000,-O2,1,5,1.714806
True,True,-DN=2000,-O2,2,5,0.844446
True,True,-DN=2000,-O2,3,5,0.565535
True,True,-DN=2000,-O2,4,5,0.436422
True,True,-DN=2000,-O2,5,5,0.357613
True,True,-DN=2000,-O2,6,5,0.297472
True,True,-DN=2000,-O2,7,5,0.26707
True,True,-DN=2000,-O2,8,5,0.238022
True,True,-DN=2000,-O2,9,5,0.199392
True,True,-DN=2000,-O2,10,5,0.189564
True,True,-DN=2000,-O2,11,5,0.203664
True,True,-DN=2000,-O2,12,5,0.159147
True,True,-DN=2000,-O2,13,5,0.181582
True,True,-DN=2000,-O2,14,5,0.146107
True,True,-DN=2000,-O2,15,5,0.145681
True,True,-DN=2000,-O2,16,5,0.166571
True,True,-DN=2000,-O3,1,5,1.54598
True,True,-DN=2000,-O3,2,5,0.803764
True,True,-DN=2000,-O3,3,5,0.521372
True,True,-DN=2000,-O3,4,5,0.414741
True,True,-DN=2000,-O3,5,5,0.366368
True,True,-DN=2000,-O3,6,5,0.27713
True,True,-DN=2000,-O3,7,5,0.24027
True,True,-DN=2000,-O3,8,5,0.229509
True,True,-DN=2000,-O3,9,5,0.202611
True,True,-DN=2000,-O3,10,5,0.181107
True,True,-DN=2000,-O3,11,5,0.180984
True,True,-DN=2000,-O3,12,5,0.175386
True,True,-DN=2000,-O3,13,5,0.161361
True,True,-DN=2000,-O3,14,5,0.156395
True,True,-DN=2000,-O3,15,5,0.16637
True,True,-DN=2000,-O3,16,5,0.137173
True,True,-DN=2048,-O0,1,5,13.268091
True,True,-DN=2048,-O0,2,5,6.636897
True,True,-DN=2048,-O0,3,5,4.494369
True,True,-DN=2048,-O0,4,5,3.391997
True,True,-DN=2048,-O0,5,5,2.71826
True,True,-DN=2048,-O0,6,5,2.272568
True,True,-DN=2048,-O0,7,5,1.981497
True,True,-DN=2048,-O0,8,5,1.75373
True,True,-DN=2048,-O0,9,5,1.559074
True,True,-DN=2048,-O0,10,5,1.43742
True,True,-DN=2048,-O0,11,5,1.312986
True,True,-DN=2048,-O0,12,5,1.229673
True,True,-DN=2048,-O0,13,5,1.12871
True,True,-DN=2048,-O0,14,5,1.0803
True,True,-DN=2048,-O0,15,5,0.981278
True,True,-DN=2048,-O0,16,5,0.936195
True,True,-DN=2048,-O2,1,5,1.966562
True,True,-DN=2048,-O2,2,5,1.017204
True,True,-DN=2048,-O2,3,5,0.663849
True,True,-DN=2048,-O2,4,5,0.49843
True,True,-DN=2048,-O2,5,5,0.426193
True,True,-DN=2048,-O2,6,5,0.366181
True,True,-DN=2048,-O2,7,5,0.307643
True,True,-DN=2048,-O2,8,5,0.289048
True,True,-DN=2048,-O2,9,5,0.273113
True,True,-DN=2048,-O2,10,5,0.253145
True,True,-DN=2048,-O2,11,5,0.21596
True,True,-DN=2048,-O2,12,5,0.221092
True,True,-DN=2048,-O2,13,5,0.198887
True,True,-DN=2048,-O2,14,5,0.189405
True,True,-DN=2048,-O2,15,5,0.182217
True,True,-DN=2048,-O2,16,5,0.186649
True,True,-DN=2048,-O3,1,5,2.013316
True,True,-DN=2048,-O3,2,5,1.036481
True,True,-DN=2048,-O3,3,5,0.655711
True,True,-DN=2048,-O3,4,5,0.501023
True,True,-DN=2048,-O3,5,5,0.451748
True,True,-DN=2048,-O3,6,5,0.377279
True,True,-DN=2048,-O3,7,5,0.343867
True,True,-DN=2048,-O3,8,5,0.31386
True,True,-DN=2048,-O3,9,5,0.266381
True,True,-DN=2048,-O3,10,5,0.232987
True,True,-DN=2048,-O3,11,5,0.210353
True,True,-DN=2048,-O3,12,5,0.225651
True,True,-DN=2048,-O3,13,5,0.20688
True,True,-DN=2048,-O3,14,5,0.192022
True,True,-DN=2048,-O3,15,5,0.189091
True,True,-DN=2048,-O3,16,5,0.177228
True,False,-DN=512,-O0,1,5,0.158249
True,False,-DN=512,-O0,2,5,0.156504
True,False,-DN=512,-O0,3,5,0.154254
True,False,-DN=512,-O0,4,5,0.155641
True,False,-DN=512,-O0,5,5,0.15449
True,False,-DN=512,-O0,6,5,0.152538
True,False,-DN=512,-O0,7,5,0.152985
True,False,-DN=512,-O0,8,5,0.154377
True,False,-DN=512,-O0,9,5,0.15402
True,False,-DN=512,-O0,10,5,0.152617
True,False,-DN=512,-O0,11,5,0.156035
True,False,-DN=512,-O0,12,5,0.155206
True,False,-DN=512,-O0,13,5,0.1563
True,False,-DN=512,-O0,14,5,0.155033
True,False,-DN=512,-O0,15,5,0.15515
True,False,-DN=512,-O0,16,5,0.15638
True,False,-DN=512,-O2,1,5,0.015425
True,False,-DN=512,-O2,2,5,0.016278
True,False,-DN=512,-O2,3,5,0.015807
True,False,-DN=512,-O2,4,5,0.016042
True,False,-DN=512,-O2,5,5,0.016231
True,False,-DN=512,-O2,6,5,0.015977
True,False,-DN=512,-O2,7,5,0.016481
True,False,-DN=512,-O2,8,5,0.015855
True,False,-DN=512,-O2,9,5,0.01601
True,False,-DN=512,-O2,10,5,0.015444
True,False,-DN=512,-O2,11,5,0.016036
True,False,-DN=512,-O2,12,5,0.015472
True,False,-DN=512,-O2,13,5,0.016015
True,False,-DN=512,-O2,14,5,0.015614
True,False,-DN=512,-O2,15,5,0.016178
True,False,-DN=512,-O2,16,5,0.016096
True,False,-DN=512,-O3,1,5,0.016197
True,False,-DN=512,-O3,2,5,0.016016
True,False,-DN=512,-O3,3,5,0.015706
True,False,-DN=512,-O3,4,5,0.016021
True,False,-DN=512,-O3,5,5,0.016198
True,False,-DN=512,-O3,6,5,0.016037
True,False,-DN=512,-O3,7,5,0.015961
True,False,-DN=512,-O3,8,5,0.016074
True,False,-DN=512,-O3,9,5,0.015406
True,False,-DN=512,-O3,10,5,0.015821
True,False,-DN=512,-O3,11,5,0.016097
True,False,-DN=512,-O3,12,5,0.015827
True,False,-DN=512,-O3,13,5,0.01603
True,False,-DN=512,-O3,14,5,0.015929
True,False,-DN=512,-O3,15,5,0.016037
True,False,-DN=512,-O3,16,5,0.01588
True,False,-DN=513,-O0,1,5,0.155003
True,False,-DN=513,-O0,2,5,0.153296
True,False,-DN=513,-O0,3,5,0.154487
True,False,-DN=513,-O0,4,5,0.15304
True,False,-DN=513,-O0,5,5,0.155008
True,False,-DN=513,-O0,6,5,0.157665
True,False,-DN=513,-O0,7,5,0.156786
True,False,-DN=513,-O0,8,5,0.154299
True,False,-DN=513,-O0,9,5,0.15874
True,False,-DN=513,-O0,10,5,0.157713
True,False,-DN=513,-O0,11,5,0.158444
True,False,-DN=513,-O0,12,5,0.155581
True,False,-DN=513,-O0,13,5,0.157759
True,False,-DN=513,-O0,14,5,0.158336
True,False,-DN=513,-O0,15,5,0.154941
True,False,-DN=513,-O0,16,5,0.153496
True,False,-DN=513,-O2,1,5,0.018189
True,False,-DN=513,-O2,2,5,0.017641
True,False,-DN=513,-O2,3,5,0.018352
True,False,-DN=513,-O2,4,5,0.018427
True,False,-DN=513,-O2,5,5,0.018244
True,False,-DN=513,-O2,6,5,0.017562
True,False,-DN=513,-O2,7,5,0.018219
True,False,-DN=513,-O2,8,5,0.017879
True,False,-DN=513,-O2,9,5,0.017981
True,False,-DN=513,-O2,10,5,0.017726
True,False,-DN=513,-O2,11,5,0.018049
True,False,-DN=513,-O2,12,5,0.017962
True,False,-DN=513,-O2,13,5,0.018147
True,False,-DN=513,-O2,14,5,0.018275
True,False,-DN=513,-O2,15,5,0.017843
True,False,-DN=513,-O2,16,5,0.018175
True,False,-DN=513,-O3,1,5,0.017906
True,False,-DN=513,-O3,2,5,0.018282
True,False,-DN=513,-O3,3,5,0.017984
True,False,-DN=513,-O3,4,5,0.018177
True,False,-DN=513,-O3,5,5,0.018263
True,False,-DN=513,-O3,6,5,0.017962
True,False,-DN=513,-O3,7,5,0.018072
True,False,-DN=513,-O3,8,5,0.018322
True,False,-DN=513,-O3,9,5,0.018154
True,False,-DN=513,-O3,10,5,0.017879
True,False,-DN=513,-O3,11,5,0.018512
True,False,-DN=513,-O3,12,5,0.01812
True,False,-DN=513,-O3,13,5,0.018398
True,False,-DN=513,-O3,14,5,0.017495
True,False,-DN=513,-O3,15,5,0.018139
True,False,-DN=513,-O3,16,5,0.017545
True,False,-DN=1000,-O0,1,5,1.166235
True,False,-DN=1000,-O0,2,5,1.155533
True,False,-DN=1000,-O0,3,5,1.169351
True,False,-DN=1000,-O0,4,5,1.162769
True,False,-DN=1000,-O0,5,5,1.171998
True,False,-DN=1000,-O0,6,5,1.156819
True,False,-DN=1000,-O0,7,5,1.16807
True,False,-DN=1000,-O0,8,5,1.175573
True,False,-DN=1000,-O0,9,5,1.170513
True,False,-DN=1000,-O0,10,5,1.166831
True,False,-DN=1000,-O0,11,5,1.169515
True,False,-DN=1000,-O0,12,5,1.151131
True,False,-DN=1000,-O0,13,5,1.172501
True,False,-DN=1000,-O0,14,5,1.159355
True,False,-DN=1000,-O0,15,5,1.154861
True,False,-DN=1000,-O0,16,5,1.175061
True,False,-DN=1000,-O2,1,5,0.114887
True,False,-DN=1000,-O2,2,5,0.113202
True,False,-DN=1000,-O2,3,5,0.11309
True,False,-DN=1000,-O2,4,5,0.114169
True,False,-DN=1000,-O2,5,5,0.114128
True,False,-DN=1000,-O2,6,5,0.115111
True,False,-DN=1000,-O2,7,5,0.112579
True,False,-DN=1000,-O2,8,5,0.115077
True,False,-DN=1000,-O2,9,5,0.11413
True,False,-DN=1000,-O2,10,5,0.111874
True,False,-DN=1000,-O2,11,5,0.116672
True,False,-DN=1000,-O2,12,5,0.11325
True,False,-DN=1000,-O2,13,5,0.111921
True,False,-DN=1000,-O2,14,5,0.115659
True,False,-DN=1000,-O2,15,5,0.112068
True,False,-DN=1000,-O2,16,5,0.114356
True,False,-DN=1000,-O3,1,5,0.113062
True,False,-DN=1000,-O3,2,5,0.112929
True,False,-DN=1000,-O3,3,5,0.116623
True,False,-DN=1000,-O3,4,5,0.113943
True,False,-DN=1000,-O3,5,5,0.114761
True,False,-DN=1000,-O3,6,5,0.113714
True,False,-DN=1000,-O3,7,5,0.112653
True,False,-DN=1000,-O3,8,5,0.113666
True,False,-DN=1000,-O3,9,5,0.11406
True,False,-DN=1000,-O3,10,5,0.116874
True,False,-DN=1000,-O3,11,5,0.113179
True,False,-DN=1000,-O3,12,5,0.11313
True,False,-DN=1000,-O3,13,5,0.113259
True,False,-DN=1000,-O3,14,5,0.113473
True,False,-DN=1000,-O3,15,5,0.114725
True,False,-DN=1000,-O3,16,5,0.112923
True,False,-DN=1024,-O0,1,5,1.260855
True,False,-DN=1024,-O0,2,5,1.239469
True,False,-DN=1024,-O0,3,5,1.262828
True,False,-DN=1024,-O0,4,5,1.23667
True,False,-DN=1024,-O0,5,5,1.266807
True,False,-DN=1024,-O0,6,5,1.2449
True,False,-DN=1024,-O0,7,5,1.255847
True,False,-DN=1024,-O0,8,5,1.255943
True,False,-DN=1024,-O0,9,5,1.26917
True,False,-DN=1024,-O0,10,5,1.263046
True,False,-DN=1024,-O0,11,5,1.258432
True,False,-DN=1024,-O0,12,5,1.248092
True,False,-DN=1024,-O0,13,5,1.249568
True,False,-DN=1024,-O0,14,5,1.267909
True,False,-DN=1024,-O0,15,5,1.257341
True,False,-DN=1024,-O0,16,5,1.244953
True,False,-DN=1024,-O2,1,5,0.12208
True,False,-DN=1024,-O2,2,5,0.123256
True,False,-DN=1024,-O2,3,5,0.12305
True,False,-DN=1024,-O2,4,5,0.122214
True,False,-DN=1024,-O2,5,5,0.122224
True,False,-DN=1024,-O2,6,5,0.123843
True,False,-DN=1024,-O2,7,5,0.122498
True,False,-DN=1024,-O2,8,5,0.121638
True,False,-DN=1024,-O2,9,5,0.125271
True,False,-DN=1024,-O2,10,5,0.121426
True,False,-DN=1024,-O2,11,5,0.121941
True,False,-DN=1024,-O2,12,5,0.121711
True,False,-DN=1024,-O2,13,5,0.123045
True,False,-DN=1024,-O2,14,5,0.121331
True,False,-DN=1024,-O2,15,5,0.121956
True,False,-DN=1024,-O2,16,5,0.123515
True,False,-DN=1024,-O3,1,5,0.122245
True,False,-DN=1024,-O3,2,5,0.121226
True,False,-DN=1024,-O3,3,5,0.125108
True,False,-DN=1024,-O3,4,5,0.120611
True,False,-DN=1024,-O3,5,5,0.124247
True,False,-DN=1024,-O3,6,5,0.121166
True,False,-DN=1024,-O3,7,5,0.122478
True,False,-DN=1024,-O3,8,5,0.122385
True,False,-DN=1024,-O3,9,5,0.121072
True,False,-DN=1024,-O3,10,5,0.122873
True,False,-DN=1024,-O3,11,5,0.12177
True,False,-DN=1024,-O3,12,5,0.125552
True,False,-DN=1024,-O3,13,5,0.120857
True,False,-DN=1024,-O3,14,5,0.121745
True,False,-DN=1024,-O3,15,5,0.122278
True,False,-DN=1024,-O3,16,5,0.123295
True,False,-DN=2000,-O0,1,5,10.124892
True,False,-DN=2000,-O0,2,5,10.01718
True,False,-DN=2000,-O0,3,5,9.9991
True,False,-DN=2000,-O0,4,5,10.007207
True,False,-DN=2000,-O0,5,5,10.028336
True,False,-DN=2000,-O0,6,5,10.093384
True,False,-DN=2000,-O0,7,5,10.052843
True,False,-DN=2000,-O0,8,5,10.008562
True,False,-DN=2000,-O0,9,5,10.023868
True,False,-DN=2000,-O0,10,5,10.028143
True,False,-DN=2000,-O0,11,5,9.975376
True,False,-DN=2000,-O0,12,5,10.065227
True,False,-DN=2000,-O0,13,5,10.09596
True,False,-DN=2000,-O0,14,5,10.052027
True,False,-DN=2000,-O0,15,5,10.083652
True,False,-DN=2000,-O0,16,5,9.975345
True,False,-DN=2000,-O2,1,5,1.520636
True,False,-DN=2000,-O2,2,5,1.57802
True,False,-DN=2000,-O2,3,5,1.543131
True,False,-DN=2000,-O2,4,5,1.431484
True,False,-DN=2000,-O2,5,5,1.445662
True,False,-DN=2000,-O2,6,5,1.50901
True,False,-DN=2000,-O2,7,5,1.565256
True,False,-DN=2000,-O2,8,5,1.581081
True,False,-DN=2000,-O2,9,5,1.5419
True,False,-DN=2000,-O2,10,5,1.602456
True,False,-DN=2000,-O2,11,5,1.564423
True,False,-DN=2000,-O2,12,5,1.483067
True,False,-DN=2000,-O2,13,5,1.370921
True,False,-DN=2000,-O2,14,5,1.46816
True,False,-DN=2000,-O2,15,5,1.52797
True,False,-DN=2000,-O2,16,5,1.530456
True,False,-DN=2000,-O3,1,5,1.538242
True,False,-DN=2000,-O3,2,5,1.620358
True,False,-DN=2000,-O3,3,5,1.529491
True,False,-DN=2000,-O3,4,5,1.561868
True,False,-DN=2000,-O3,5,5,1.538975
True,False,-DN=2000,-O3,6,5,1.459834
True,False,-DN=2000,-O3,7,5,1.546574
True,False,-DN=2000,-O3,8,5,1.548788
True,False,-DN=2000,-O3,9,5,1.504302
True,False,-DN=2000,-O3,10,5,1.538925
True,False,-DN=2000,-O3,11,5,1.55028
True,False,-DN=2000,-O3,12,5,1.420216
True,False,-DN=2000,-O3,13,5,1.560633
True,False,-DN=2000,-O3,14,5,1.472295
True,False,-DN=2000,-O3,15,5,1.524379
True,False,-DN=2000,-O3,16,5,1.576293
True,False,-DN=2048,-O0,1,5,10.758688
True,False,-DN=2048,-O0,2,5,10.767849
True,False,-DN=2048,-O0,3,5,10.821341
True,False,-DN=2048,-O0,4,5,10.883458
